,Unnamed: 0,producto,precio,cantidad,medida,cantidad_,categoria,supermercado
3177,6343,Tarrito de pollo con guisantes y zanahorias desde 6 meses Nutriben 235 g.,0.99,0.235,kg,0.235,guisantes congelados,carrefour
3178,6344,Atun claro en aceite de oliva Carrefour pack de 8 latas de 52 g.,5.11,0.416,kg,0.416,lata atun al aceite,carrefour
3179,6345,Leche semidesnatada Carrefour brik 1 l.,0.63,1.0,L,1.0,leche semidesnatada,carrefour
3180,6346,Tomate frito Carrefour pack de 3 briks de 390 g.,0.86,1.162,kg,1.162,tomate frito,carrefour
3181,6347,Leche entera Carrefour brik 1 l.,0.63,1.0,L,1.0,leche entera,carrefour
3182,6348,Azucar blanco Carrefour 1 kg.,0.73,1.0,kg,1.0,azucar,carrefour
3183,6349,Garbanzos cocidos categoria extra Carrefour 400 g.,0.67,0.401,kg,0.401,garbanzo,carrefour
3184,6350,Macarrones Carrefour 1 kg.,1.09,1.0,kg,1.0,macarrones,carrefour
3185,6351,Aceite de girasol Carrefour 1 l.,1.45,1.0,L,1.0,aceite de girasol,carrefour
3186,6352,Atun claro al natural Carrefour pack de 6 latas de 56 g.,3.29,0.336,kg,0.336,lata atun al natural,carrefour
3187,6354,Arroz categoria primera Carrefour 1 kg. ,0.79,1.0,kg,1.0,arroz,carrefour
3188,6357,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
3189,6359,Tomate triturado Carrefour lata de 390 g.,0.45,0.402,kg,0.402,tomate,carrefour
3190,6360,Maiz Dulce Carrefour pack de 3unidades de 140 g.,1.2,0.42,kg,0.42,maiz dulce,carrefour
3191,6362,Leche semidesnatada Carrefour sin lactosa brik 1 l.,0.77,1.0,L,1.0,leche semidesnatada,carrefour
3192,6363,Arroz redondo Sos 1 kg.,1.64,1.0,kg,1.0,arroz,carrefour
3193,6364,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
3194,6366,Patatas fritas gourmet sabor original Lay's 180 g.,2.28,0.18,kg,0.18,patatas fritas apetiritivo,carrefour
3195,6367,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
3196,6369,Zanahoria Carrefour 1 kg,0.59,1.0,kg,1.0,zanahoria,carrefour
3197,6370,Banana a granel 1 Kg aprox,1.05,1.0,kg,1.0,banana,carrefour
3198,6371,Calabacin Carrefour malla de 1 kg,1.39,1.0,kg,1.0,calabacin,carrefour
3199,6372,Platano de Canarias Carrefour 1 Kg aprox,2.75,1.0,kg,1.0,platano,carrefour
3200,6373,Cebolla Carrefour 1 Kg,1.15,1.0,kg,1.0,cebolla,carrefour
3201,6374,Mandarina Carrefour a granel 1 kg aprox,1.79,1.0,kg,1.0,mandarinas,carrefour
3202,6375,Aguacate Carrefour 500 g,1.99,0.5,kg,0.5,agua otro,carrefour
3203,6376,Ajo Circulo de Calidad 250 g,1.45,0.25,kg,0.25,ajo,carrefour
3204,6378,Queso rallado mozzarella Carrefour sin gluten 200 g.,1.2,0.2,kg,0.2,queso,carrefour
3205,6379,Uva blanca sin pepitas Carrefour bandeja de 500 g,1.89,0.5,kg,0.5,uvas,carrefour
3206,6380,Tomate pera Carrefour 1 kg aprox,1.45,1.0,kg,1.0,tomate,carrefour
3207,6381,Cebolla Carrefour 2 kg,1.15,2.018,kg,2.018,cebolla,carrefour
3208,6383,Queso gouda holland en lonchas Carrefour 200 g.,1.07,0.2,kg,0.2,queso,carrefour
3209,6384,Naranja 4 kg,3.96,4.0,kg,4.0,naranjas,carrefour
3210,6385,Tomate rama Carrefour 1 kg aprox,1.79,1.0,kg,1.0,tomate,carrefour
3211,6386,Queso rallado cuatro quesos Carrefour sin gluten 200 g.,1.76,0.2,kg,0.2,queso,carrefour
3212,6388,Tomate cherry Carrefour 500 g,1.45,0.5,kg,0.5,tomate,carrefour
3213,6391,Uva blanca sin pepitas Carrefour bandeja de 500 g,1.89,0.5,kg,0.5,uvas,carrefour
3214,6393,Guacamole Carrefour 200 g,1.49,0.2,kg,0.2,guacamole,carrefour
3215,6394,Agua mineral Fuente Primavera 5 l.,0.45,5.0,L,5.0,agua mineral,carrefour
3216,6395,Coca Cola zero azucar pack 24 latas 33 cl.,17.04,7.926,L,7.926,cocacola,carrefour
3217,6396,Agua mineral Bezoya natural 1.5 l.,0.61,1.488,L,1.488,agua mineral,carrefour
3218,6397,Agua mineral Fuente Primavera 1.5 l.,0.2,1.538,L,1.538,agua mineral,carrefour
3219,6398,Agua mineral Aquarel 5 l.,1.19,4.958,L,4.958,agua mineral,carrefour
3220,6399,Coca Cola pack 24 latas 33 cl.,17.04,7.926,L,7.926,cocacola,carrefour
3221,6400,Cerveza Estrella Galicia especial pack de 24 botellas de 25 cl.,11.49,6.016,L,6.016,cerveza,carrefour
3222,6401,Coca Cola zero azucar pack 12 latas 33 cl.,8.76,3.964,L,3.964,cocacola,carrefour
3223,6402,Coca Cola pack 12 latas 33 cl.,8.76,3.964,L,3.964,cocacola,carrefour
3224,6403,Cerveza Mahou 5 Estrellas especial pack de 28 latas de 33 cl.,16.55,9.246,L,9.246,cerveza,carrefour
3225,6404,Agua mineral Solan de Cabras natural 1.5 l.,0.72,1.5,L,1.5,agua mineral,carrefour
3226,6405,Agua mineral Aquarel tapon deportivo 33 cl.,0.38,0.33,L,0.33,agua mineral,carrefour
3227,6406,Agua mineral Bezoya natural 5 l.,1.93,4.949,L,4.949,agua mineral,carrefour
3228,6407,Agua mineral Font Vella 1.5 l.,0.6,1.5,L,1.5,agua mineral,carrefour
3229,6409,Cerveza Mahou Clasica pack de 12 latas de 33 cl.,6.96,3.955,L,3.955,cerveza,carrefour
3230,6410,Cerveza Carrefour Holandesa lata 33 cl.,0.25,0.329,L,0.329,cerveza,carrefour
3231,6411,Zumo de melocoton. manzana y uva Carrefour pack de 6 briks de 20 cl.,0.87,1.208,L,1.208,zumo,carrefour
3232,6412,Coca Cola zero azucar zero cafeina pack 12 latas 33 cl.,8.76,3.964,L,3.964,cocacola,carrefour
3233,6413,Cerveza Estrella Galicia especial pack de 10 latas 33 cl.,6.94,3.305,L,3.305,cerveza,carrefour
3234,6414,Agua mineral Font Vella 6.25 l.,1.99,6.219,L,6.219,agua mineral,carrefour
3235,6415,Dentifrico anticaries frescor a menta Triple Actionl Colgate pack de 2 unidades de 75 ml.,2.99,0.15,L,1.503,dentifrico,carrefour
3236,6416,Gel de ducha frutal 1 l.,0.88,0.978,L,9.778,gel de ducha,carrefour
3237,6419,Dentifrico con fluor activo y calcio Proteccion Caries Colgate 50 ml.,1.06,1.0,ud,1.0,dentifrico,carrefour
3238,6420,Gel de ducha clasico suave para todo tipo de pieles 1000 ml.,0.88,0.978,L,9.778,gel de ducha,carrefour
3239,6421,Desodorante roll-on dermo extra control 48h anti-transpirante pH Balance Sanex pack de 2 unidades de 50 ml.,3.15,0.1,L,1.0,desodorante,carrefour
3240,6422,Gel de ducha hidratante avena Instituto Espanol 1250 ml.,1.99,1.244,L,12.438,gel de ducha,carrefour
3241,6423,Gel de ducha hidratante para piel normal Zero% Sanex eco pack 1000 ml.,3.09,0.997,L,9.968,gel de ducha,carrefour
3242,6424,Enjuague bucal fresh 0% alcohol Carrefour Soft 500 ml.,1.06,0.505,L,5.048,enjuague bucal,carrefour
3243,6425,Gel de ducha Nutritivo Lactovit 900 ml.,2.99,0.906,L,9.061,gel de ducha,carrefour
3244,6428,Compresas normal con alas Liberty Evax 12 ud.,2.79,12.13,ud,12.13,compresas,carrefour
3245,6429,Desodorante en spray aero original Dove pack de 2 unidades de 200 ml.,4.15,0.399,L,3.99,desodorante,carrefour
3246,6430,Dentifrico anticaries frescor a menta Triple Action Colgate 75 ml.,1.65,0.075,L,0.75,dentifrico,carrefour
3247,6432,Gel de ducha hidratante para piel normal Zero% Sanex 900 ml.,3.49,0.895,L,8.949,gel de ducha,carrefour
3248,6433,Cepillo de dientes medio elimina bacterias bucales Extra Clean Colgate 4 ud.,2.09,4.019,ud,4.019,cepillo de dientes,carrefour
3249,6434,Desodorante roll-on antitranspirante 48h 0% Alcohol Original Dove 50 ml.,1.7,0.05,L,0.5,desodorante,carrefour
3250,6435,Gel de ducha dermo protector para piel normal BiomeProtect Sanex 900 ml.,3.49,0.895,L,8.949,gel de ducha,carrefour
3251,6436,Desodorante roll-on antitranspirante 48h 0% Alcohol Original Dove 50 ml.,1.7,0.05,L,0.5,desodorante,carrefour
3252,6443,Detergente liquido con jabon de Marsella y flor de naranjo Carrefour 40 lavados.,2.75,1.0,ud,39.286,detergente,carrefour
3253,6444,Lejia perfumada con detergente Frescor Marino Carrefour 2 l.,0.72,2.0,L,2.0,detergente,carrefour
3254,6449,Detergente liquido jabon de marsella y flor de naranjo Carrefour 75 lavados.,5.09,1.0,ud,72.714,detergente,carrefour
3255,6461,Toallitas bebe fres aloe vera Carrefour 80 ud.,0.95,95.0,ud,95.0,toallitas bebe,carrefour
3256,6462,Toallitas para bebe con aloe vera Carrefour pack de 3 paquetes de 80 ud.,2.85,285.0,ud,285.0,toallitas bebe,carrefour
3257,6463,Bolsita de platano. fresa y manzana desde 12 meses sin azucar anadido Hero Mi Fruta sin aceite de palma pack 4 unidades de 100 g.,3.29,0.4,kg,0.4,manzanas,carrefour
3258,6465,Toallitas Bebe Dodot Aqua Pure 48 uds,2.99,49.833,ud,49.833,toallitas bebe,carrefour
3259,6466,Limpiador Biberones Frosch Baby 500 ml,2.69,0.05,L,0.5,biberon,carrefour
3260,6467,Panales Carrefour Baby Ultra Dry Talla 4 (7-18 kg) 180 uds,23.67,182.077,ud,182.077,panales,carrefour
3261,6469,Toallitas para bebe con tapa sensitive Carrefour Baby 72 ud.,1.4,70.0,ud,70.0,toallitas bebe,carrefour
3262,6472,Toallitas de Bebe Dodot Sensitive 54 uds,2.49,49.8,ud,49.8,toallitas bebe,carrefour
3263,6473,Panales Dodot Activity Extra Tecnologia Canal T5+ (12-17 kg.) 48 ud.,19.39,48.475,ud,48.475,panales,carrefour
3264,6474,Panales Dodot Activity Extra Tecnologia Canal T4+ (10-15 kg.) 52 ud.,19.39,52.405,ud,52.405,panales,carrefour
3265,6475,Compota de manzana y fresa Carrefour Kids pack de 4 bolsitas de 90 g.,1.63,0.36,kg,0.36,manzanas,carrefour
3266,6478,Panales Carrefour Baby Ultra Dry Talla 5 (12-20 kg) 160 ud.,23.69,157.933,ud,157.933,panales,carrefour
3267,6479,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
3268,6480,Tarrito de verduritas con delicias de pavo desde 6 meses Hero Baby sin aceite de palma 235 g.,1.15,0.235,kg,0.235,pechuga de pavo,carrefour
3269,6481,Bolsita de naranja. platano. pera y galleta desde 12 meses sin azucar anadido Hero Mi Fruta sin aceite de palma pack 4 unidades de 100 g.,3.29,0.4,kg,0.4,platano,carrefour
3270,6482,Papilla infantil desde 6 meses 8 cereales con galleta maria Nestle 1200 g.,6.25,1.2,kg,1.2,papilla,carrefour
3271,6483,Papilla 8 Cereales Nestle 1200 gr,6.25,1.2,kg,1.2,papilla,carrefour
3272,6484,Pienso de salmon con arroz para perro adulto Purina Beyond Bio 700 g.,7.59,0.7,kg,0.7,arroz,carrefour
3273,6491,Alimento Humedo para Gato con Pollo y Zanahorias 400gr,0.31,0.403,kg,0.403,zanahoria,carrefour
3274,6498,Pienso de pollo y cereales para perros adultos Dream 20 Kg.,10.39,19.981,kg,19.981,cereales,carrefour
3275,6514,Agua oxigenada 10 volumenes Carrefour 250 ml.,0.61,0.254,L,2.542,agua otro,carrefour
3276,6517,Gel de mano hidroalcoholico 70% alcohol perfume limon Carrefour 500 ml.,3.95,0.5,L,5.0,gel de ducha,carrefour
3277,6522,Gel de manos hidroalcoholico perfume limon Carrefour 1 l.,5.59,0.998,L,9.982,gel de ducha,carrefour
3278,6523,Dentifrico antiplaca-anticaries Lacer 200 ml.,5.69,0.2,L,2.004,dentifrico,carrefour
3279,6524,Gel de manos hidroalcoholico perfume limon Carrefour Soft 100 ml.,0.95,0.1,L,1.0,gel de ducha,carrefour
3280,6526,Enjuague bucal antiseptico Oraldine 400 ml.,6.65,0.401,L,4.006,enjuague bucal,carrefour
3281,6533,Dentifrico menta fresca Repair & Protect Sensodyne pack 2 unidades de 75 ml.,8.29,0.15,L,1.499,dentifrico,carrefour
3282,6534,Tarrito de menestra de cordero desde 6 meses Nutriben 235 g.,0.99,0.235,kg,0.235,cordero,carrefour
3283,6535,Dentifrico para el cuidado de las encias herbal fresh Parodontax pack de 2 unidades de 75 ml.,9.39,0.15,L,1.5,dentifrico,carrefour
3284,6537,Tarrito de pollo con guisantes y zanahorias desde 6 meses Nutriben 235 g.,0.99,0.235,kg,0.235,guisantes congelados,carrefour
3285,0,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3286,1,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3287,2,Tomate frito Solis sin gluten y sin lactosa pack 2 tarros de 460 g.,1.93,0.919,kg,0.919,tomate frito,carrefour
3288,4,Yogur griego con stracciatella Danone Oikos sin gluten pack de 4 unidades de 110 g.,2.12,0.44,kg,0.44,yogur griego,carrefour
3289,5,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3290,6,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3291,7,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3292,8,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3293,10,Pizza de jamon y queso fina y crujiente Forno Di Pietra Buitoni 350 g.,3.19,0.35,kg,0.35,pizza,carrefour
3294,12,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3295,13,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3296,14,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3297,15,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3298,16,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3299,17,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3300,19,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3301,20,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3302,21,Ketchup Hellmann's envase 430 g.,1.53,0.43,L,0.43,ketchup,carrefour
3303,23,Arroz integral Sos 1 kg.,1.6,1.0,kg,1.0,arroz,carrefour
3304,24,Mayonesa Ligeresa sin lactosa tarro 650 ml.,2.7,0.651,kg,0.651,mayonesa,carrefour
3305,25,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3306,26,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3307,28,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3308,29,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3309,30,Calamares en salsa americana Calvo sin gluten y sin lactosapack de 3 unidades de 48 g.,2.09,0.144,kg,0.144,salsa,carrefour
3310,31,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3311,32,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3312,34,Figuritas de mazapan Carrefour Sensation 300 g.,2.5,0.3,kg,0.3,mazapan,carrefour
3313,35,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3314,36,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3315,38,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3316,39,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3317,40,Arroz bomba Sos 1 kg.,3.75,1.0,kg,1.0,arroz,carrefour
3318,42,Arroz con leche Danone sin gluten pack de 2 unidades de 130 g.,1.14,0.26,kg,0.26,arroz,carrefour
3319,43,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3320,44,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3321,45,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3322,46,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3323,47,Guisantes tiernos y muy finos sin azucares anadidos Bonduelle pack de 3 unidades de 140 g.,2.55,0.42,kg,0.42,guisantes congelados,carrefour
3324,48,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3325,49,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3326,50,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3327,51,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3328,53,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3329,54,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3330,55,Patatas fritas sal marina y trufa negra gourmet Lay's 150 g.,2.15,0.15,kg,0.15,sal,carrefour
3331,57,Crema de Alicia de calabaza. zanahoria y guisantes Knorr 500 ml.,1.87,0.5,L,0.5,guisantes congelados,carrefour
3332,58,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3333,59,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3334,60,Galletas rellena con crema de cacao Nocilla 120 g.,1.9,0.12,kg,0.12,crema de cacao,carrefour
3335,61,Pannini de jamon y queso Dr. Oetker 250 g.,2.69,0.25,kg,0.25,queso,carrefour
3336,62,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3337,63,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3338,64,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3339,65,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3340,67,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3341,68,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3342,69,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3343,70,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3344,73,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3345,74,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3346,75,Turron blando El Almendro sin gluten 250 g.,3.95,0.25,kg,0.25,turron,carrefour
3347,76,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3348,77,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3349,80,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3350,81,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3351,82,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3352,83,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3353,84,Galletas rellenas con crema de cacao Nocilla sin aceite de palma 160 g.,2.29,0.16,kg,0.16,crema de cacao,carrefour
3354,85,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3355,86,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3356,87,Turron duro El Almendro sin gluten 250 g.,3.95,0.25,kg,0.25,turron,carrefour
3357,88,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3358,89,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3359,90,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3360,91,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3361,92,Cereales integrales con chocolate y caramelo Lion Nestle 675 g.,3.95,0.675,kg,0.675,cereales,carrefour
3362,93,Salsa barbacoa sin azucar anadido Cero Prima sin gluten 325 g.,1.63,0.325,kg,0.325,salsa barbacoa,carrefour
3363,94,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3364,95,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3365,96,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3366,97,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3367,98,Leche semidesnatada Circulo de Calidad Carrefour brik 1 l.,0.69,1.0,L,1.0,leche semidesnatada,carrefour
3368,99,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3369,100,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3370,101,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3371,102,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
3372,103,Cereales integrales Golden Grahams Nestle 420 g.,2.69,0.42,kg,0.42,cereales,carrefour
3373,104,Tomates secos con aceite de oliva y girasol Carrefour 120 g.,2.49,0.12,kg,0.12,tomate,carrefour
3374,105,Leche semidesnatada Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche semidesnatada,carrefour
3375,106,Leche entera Central Lechera Asturiana brik 1 l.,0.79,1.0,L,1.0,leche entera,carrefour
