,precio,precio_rel,producto,link,Q,precio_medida,medida,Q_medida
4969,2.15,5.37 /kg,Comida humeda de pavo para perro Beyond Grain Free 400 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72, 400 g.,5.37,kg,0.4
4970,8.95,7.16 /kg,Pienso de salmon para gato adulto esterilizado Ultima Nature1.25 kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72,,7.16,kg,1.25
4971,1.29,1.29 /ud,Comida humeda atun con gambas en gelatina para gato adulto Purina Gourmet Diamant 85 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72, 85 g,1.29,ud,1.0
4972,24.6,1.64 /kg,Pienso de pollo y verduras para perro adulto Purina Friskies Vitafit Complete 15 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72, 15 Kg.,1.64,kg,15.0
4973,2.09,11.94 /kg,Snack para perros Purina Friskies Funtastix 175 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72, 175 g,11.94,kg,0.175
4974,5.95,3.97 /kg,Pienso de pollo para perro adulto Mini Ultima 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72,,3.97,kg,1.499
4975,15.35,5.12 /kg,Ultima Pienso para Gato Adulto Esterilizado Sabor buey 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=72,,5.12,kg,2.998
4976,3.89,4.86 /kg,Snack para perros Purina Friskies shapes 800 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 800 g,4.86,kg,0.8
4977,19.95,0.36 /ud,Snacks dental para perros medianos Pedigree daily Oral Care Dentastix pack de 56 unidades,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 56 unidades,0.36,ud,55.417
4978,2.15,5.37 /kg,Comida humeda de pollo para perro Purina Beyond Grain 400 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 400 g.,5.37,kg,0.4
4979,1.47,24.50 /kg,Snacks de queso y salmon para gatos Catisfactions 60 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 60 g.,24.5,kg,0.06
4980,1.45,1.45 /ud,Snacks de buey para gatos Catisfactions 60 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 60 g.,1.45,ud,1.0
4981,3.09,9.09 /kg,Comida humeda finas laminas de gelatina para gato adulto Purina Gourmet Perle 4x85 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,9.09,kg,0.34
4982,3.25,3.25 /kg,Hanseaten Heno para Roedores 1Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,3.25,kg,1.0
4983,11.45,3.82 /kg,Pienso de pollo y arroz para perro adulto Ultima 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 3 Kg.,3.82,kg,2.997
4984,3.05,3.05 /ud,Hierba para Gato Vitakraft,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,3.05,ud,1.0
4985,0.99,18.33 /kg,Snack stick mini pescado omega 3 para gato adulto Cat Stick 3 ud.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 3 para gato adulto Cat Stick 3 ud.,18.33,kg,0.054
4986,8.99,3 /kg,Pienso de pollo y verduras para gato adulto control bolas de pelo Purina Friskie 3 Kg ,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 3 Kg ,3.0,kg,2.997
4987,9.95,0.10 /ud,Snacks de buey para perros Carrefour 100 unidades,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 100 unidades,0.1,ud,99.5
4988,3.35,18.61 /kg,Snacks de pollo para gatos Catisfactions 180 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 180 g.,18.61,kg,0.18
4989,0.99,19.80 /kg,Carrefour Snacks para Gatos de Pescado 50g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,19.8,kg,0.05
4990,2.95,1.47 /ud,Alimento Seco Gatos Esterilizados Carrefour 2 kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 2 kg,1.47,ud,2.007
4991,2.59,8.63 /kg,Comida humeda de pato. pollo y pavo para gato adulto Purina Gourmet Mon Petit 6x50g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,8.63,kg,0.3
4992,1.55,34.44 /kg,Purina Felix Snacks para Gato Crispies Salmon y Trucha 45 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 45 g,34.44,kg,0.045
4993,12.25,4.08 /kg,Pienso Light de pollo y arroz para perros adultos Medium Maxi Ultima 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 3 Kg.,4.08,kg,3.002
4994,0.73,8.59 /kg,Comida humeda de mousse buey para gato adulto Purina Gourmet Gold 85 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 85 g.,8.59,kg,0.085
4995,8.79,2.93 /kg,Pienso de aves para gato Brekkies Delicious aves 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 3 Kg.,2.93,kg,3.0
4996,17.8,1.19 /kg,Pienso de buey y verduras para perro adulto Purina Dog Menu 15 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 15 Kg.,1.19,kg,14.958
4997,5.89,3.93 /kg,Pienso de salmon y arroz para perro adulto Mini Purina One Delicate 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,3.93,kg,1.499
4998,12.35,45.74 /kg,Snacks dental para perros grandes Pedigree Daily Oral Care Dentastix pack de 28 unidades,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 28 unidades,45.74,kg,0.27
4999,7.5,5 /kg,Pienso de pollo para perros cachorro Mini Ultima 1.5 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,5.0,kg,1.5
5000,2.09,11.94 /kg,Snack para perros Purina Friskies Funtastix 175 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96, 175 g,11.94,kg,0.175
5001,5.95,3.97 /kg,Pienso de pollo para perro adulto Mini Ultima 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,3.97,kg,1.499
5002,15.35,5.12 /kg,Ultima Pienso para Gato Adulto Esterilizado Sabor buey 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=96,,5.12,kg,2.998
5003,4.99,4.16 /kg,Comida humeda seleccion aves en gelatina para gatos Whiskas pack de 12 unidades de 100 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 12 unidades de 100 g.,4.16,kg,1.2
5004,1.37,1.37 /kg,Salchicha de carnes variadas para perro Canibaq 1 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 1 Kg.,1.37,kg,1.0
5005,1.79,44.75 /kg,Bocaditos de carne de salmon y trucha para gato Vitakraft Yums 40 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 40 g.,44.75,kg,0.04
5006,1.82,6.07 /kg,Comida humeda de cordero y pollo para perro Pedigree 300 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 300 g.,6.07,kg,0.3
5007,7.15,7.01 /kg,Purina Gourmet Gold Comida Humeda para Gato Mousse Pescado del Oceano 12x85 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,7.01,kg,1.02
5008,1.65,13.75 /kg,Snack sticks para perros Purina Adventuros aroma a bufalo 120 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 120 g,13.75,kg,0.12
5009,4.09,4.09 /kg,Pienso semihumedo de aves. verduras y cereales para perros adultos mini Frolic 1 kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 1 kg.,4.09,kg,1.0
5010,5.89,3.93 /kg,Pienso de pavo y arroz para perro adulto Mini Purina One Weigth 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,3.93,kg,1.499
5011,1.55,34.44 /kg,Snack crispies buey y pollo para gato 45 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 45 g,34.44,kg,0.045
5012,1.15,0.38 /ud,Vitakraft Stick Snack para Gato de Salmon,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,0.38,ud,3.026
5013,3.35,18.61 /kg,Snacks de salmon para gatos Catisfactions 180 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 180 g.,18.61,kg,0.18
5014,0.73,8.59 /kg,Comida humeda de salmon para gato adulto Purina Gourmet Gold 85 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 85 g,8.59,kg,0.085
5015,7.25,2.42 /kg,Pienso de buey para perros adultos Brekkies 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 3 Kg.,2.42,kg,2.996
5016,14.49,4.83 /kg,Ultima Pienso para Gato Adulto control tracto Urinario 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,4.83,kg,3.0
5017,4.15,6.92 /kg,Comida humeda seleccion clasicos para perro Cesar pack de 4 unidades de 150 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 4 unidades de 150 g.,6.92,kg,0.6
5018,3.1,6.20 /kg,Heno Aromatico 500 gr,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 500 gr,6.2,kg,0.5
5019,15.39,2.42 /kg,Arena Absorbente Attractive Cats 6.36 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,2.42,kg,6.36
5020,24.6,1.64 /kg,Pienso de buey para perro Maxi Purina Friskies Vitafit Active 15 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 15 Kg.,1.64,kg,15.0
5021,0.73,8.59 /kg,Comida humeda de conejo para gato adulto Purina Gourmet Gold 85 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 85 g,8.59,kg,0.085
5022,1.5,1.50 /ud,Snack hueso prensado de buey para perro Carrefour 14 Cm,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 14 Cm,1.5,ud,1.0
5023,14.69,4.90 /kg,Ultima Pienso para Gato Adulto Sabor salmon y arroz 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,4.9,kg,2.998
5024,1.15,1.15 /ud,Snacks de pollo para gatos Whiskas 18 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 18 g.,1.15,ud,1.0
5025,21.8,1.45 /ud,Pienso para perro adulto Receta Tradicional Bon Menu 15 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 15 Kg.,1.45,ud,15.034
5026,0.73,8.59 /kg,Comida humeda tartalette buey y tomate para gato adulto Purina Gourmet Gold85 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,8.59,kg,0.085
5027,2.09,11.94 /kg,Snack para perros Purina Friskies Funtastix 175 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120, 175 g,11.94,kg,0.175
5028,5.95,3.97 /kg,Pienso de pollo para perro adulto Mini Ultima 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,3.97,kg,1.499
5029,15.35,5.12 /kg,Ultima Pienso para Gato Adulto Esterilizado Sabor buey 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=120,,5.12,kg,2.998
5030,1.15,1.15 /ud,Snacks de salmon para gatos Whiskas 18 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 18 g.,1.15,ud,1.0
5031,4.15,5.19 /kg,Pienso de pollo y cereales para gato pelaje y bolas de pelo Purina ONE Bifensis 800 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 800 g,5.19,kg,0.8
5032,3.89,0.97 /kg,Pienso de pollo y cereales para perros adultos Dream 4 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 4 Kg.,0.97,kg,4.01
5033,2.95,0.98 /kg,Pienso de pollo y cereales para perros de razas pequenas Dream 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 3 Kg.,0.98,kg,3.01
5034,3.5,17.50 /kg,Braky Delicias Mix Alimento Complementario para Perros 200g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,17.5,kg,0.2
5035,4.15,6.92 /kg,Comida humeda en delicada gelatina para perro senior Cesar pack de 4 unidades de 150 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 4 unidades de 150 g.,6.92,kg,0.6
5036,3.99,2.66 /kg,Pienso de buey. pollo y verduras para gato adulto Purina Friskies 1.5 Kg ,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,2.66,kg,1.5
5037,0.73,8.59 /kg,Comida humeda de pollo para gato adulto Purina Gourmet Gold 85 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 85 g,8.59,kg,0.085
5038,0.73,8.59 /kg,Comida humeda de salmon y pollo en salsa para gato adulto Purina Gourmet Gold 85 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 85 g,8.59,kg,0.085
5039,1.99,0.99 /kg,Dream Pienso para Gatos Adultos de Carne 2Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,0.99,kg,2.01
5040,2.95,36.87 /kg,Snack de tiras de pato para perro Vitakraft 80 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 80 g.,36.87,kg,0.08
5041,2.95,16.39 /kg,Snacks dental para perros medianos Pedigree Dentastix pack de 7 unidades,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 7 unidades,16.39,kg,0.18
5042,4.15,6.92 /kg,Comida humeda seleccion recetas campesinas para perro Cesar pack de 4 unidades de 150 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 4 unidades de 150 g.,6.92,kg,0.6
5043,1.81,4.52 /kg,Comida humeda seleccion pescados en gelatina para gatos Whiskas pack de 4 unidades de 100 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 4 unidades de 100 g.,4.52,kg,0.4
5044,2.59,8.63 /kg,Comida humeda de buey. ternera y cordero para gato Purina Gourmet Mon Petit 6x50 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,8.63,kg,0.3
5045,1.95,1.95 /ud,Snacks de pollo para perro Carrefour 6 unidades,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 6 unidades,1.95,ud,1.0
5046,5.95,1.98 /kg,Pienso para perro adulto hipoalergenico grain free dream instinct 3Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,1.98,kg,3.005
5047,2.59,8.63 /kg,Comida humeda seleccion de pescados para gato adulto Gourmet Mon Petit 6x50 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,8.63,kg,0.3
5048,8.79,2.93 /kg,Brekkies Piensode pescado para gato Brekkies Delicious 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 3 Kg.,2.93,kg,3.0
5049,10.95,3.65 /kg,Pienso de pollo y arroz para perro adulto Ultima 3 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 3 Kg.,3.65,kg,3.0
5050,1.68,9.33 /kg,Bocaditos blandos para perro Frolic Tasty Bites 180 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 180 g.,9.33,kg,0.18
5051,14.69,4.90 /kg,Ultima Pienso para Gato Adulto Sabor pollo y arroz 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,4.9,kg,2.998
5052,3.99,2.66 /kg,Pienso de conejo. pollo y verduras para gato adulto Purina Friskies 1.5 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,2.66,kg,1.5
5053,0.73,8.59 /kg,Comida humeda de mousse pollo para gato adulto Purina Gourmet Gold 85 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 85 g.,8.59,kg,0.085
5054,2.09,11.94 /kg,Snack para perros Purina Friskies Funtastix 175 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144, 175 g,11.94,kg,0.175
5055,5.95,3.97 /kg,Pienso de pollo para perro adulto Mini Ultima 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,3.97,kg,1.499
5056,15.35,5.12 /kg,Ultima Pienso para Gato Adulto Esterilizado Sabor buey 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=144,,5.12,kg,2.998
5057,2.49,6.23 /kg,Ultima Pienso para Gato cachorro sabor pollo 400gr.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,6.23,kg,0.4
5058,1.79,44.75 /kg,Cat Yums Vitakraft Pollo con Hierba Gatera 40 gr,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 40 gr,44.75,kg,0.04
5059,3.99,2.66 /kg,Pienso de atun y verduras para gato adulto atun y verduras Purina Friskies 1.5 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,2.66,kg,1.5
5060,0.65,1.62 /kg,Lata Pate con Salmon para Gatos 400 gr,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 400 gr,1.62,kg,0.401
5061,1.45,3.62 /kg,Comida para hamster Vitakraft 400 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 400 g.,3.62,kg,0.401
5062,4.15,6.92 /kg,Comida humeda seleccion recetas de la huerta para perro Cesar pack de 4 unidades de 150 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 4 unidades de 150 g.,6.92,kg,0.6
5063,14.95,1.50 /kg,Pienso para perro adulto Bon Menu receta mediterranea 10 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 10 Kg.,1.5,kg,9.967
5064,6.29,5.24 /kg,Comida humeda surtido de pescado y carne en gelatina para gato adulto Purina Felix Fantastic Seleccion Festin del Mar12x100 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,5.24,kg,1.2
5065,4.99,7.34 /kg,Comida humeda de carne para gato Purina Gourmet Gold Tartelette 8x85 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,7.34,kg,0.68
5066,3.25,2.17 /kg,Carrefour Pienso para Gato Junior de Pollo. Zanahoria y Leche 1.5Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,2.17,kg,1.498
5067,4.25,2.83 /kg,Pienso de salmon. atun y verdura para gatoAdulto Brekkies 1.5 kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,2.83,kg,1.502
5068,4.89,7.19 /kg,Comida humeda mousse surtido para gato adulto Purina Gourmet Gold8x85g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,7.19,kg,0.68
5069,2.95,36.87 /kg,Snack de filetes de pollo con barbacoa 100% naturales para perros Vitakraft 80g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,36.87,kg,0.08
5070,1.82,6.07 /kg,Comida humeda de buey e higado para perros Pedigree 300 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 300 g.,6.07,kg,0.3
5071,1.15,0.38 /ud,Snack mini atun y bacalao para gato adulto Cat Stick 3 ud,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 3 ud,0.38,ud,3.026
5072,2.09,34.83 /kg,Snacks anti-hairball para gatos Whiskas 50 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 50 g.,34.83,kg,0.06
5073,15.09,5.03 /kg,Pienso de pollo y trigo para gato adulto esterilizado Purina ONE Bifensis3 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,5.03,kg,3.0
5074,1.29,1.29 /ud,Comida humeda finas lonchas de pollo para gato adulto Purina Gourmet Diamant 85 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 85 g,1.29,ud,1.0
5075,5.95,1.98 /kg,Pienso de pescado para adulto hipoalergenicoDream Instinct grain free 3 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 3 Kg,1.98,kg,3.005
5076,6.5,0.65 /kg,Pienso de pollo y cereales para perros adultos Dream 10 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 10 Kg.,0.65,kg,10.0
5077,1.15,0.38 /ud,Snackmini pato para Gato Vitakraaft 3 ud.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 3 ud.,0.38,ud,3.026
5078,2.99,0.60 /ud,Snacks de pollo para perro Querico 5 unidades,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 5 unidades,0.6,ud,4.983
5079,4.4,5.50 /kg,Pienso de salmon para gato adulto esterilizado Ultima 800 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 800 g.,5.5,kg,0.8
5080,7.5,5 /kg,Pienso de pollo para perro adulto Mini Light Ultima 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,5.0,kg,1.5
5081,2.09,11.94 /kg,Snack para perros Purina Friskies Funtastix 175 g,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168, 175 g,11.94,kg,0.175
5082,5.95,3.97 /kg,Pienso de pollo para perro adulto Mini Ultima 1.5 Kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,3.97,kg,1.499
5083,15.35,5.12 /kg,Ultima Pienso para Gato Adulto Esterilizado Sabor buey 3kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=168,,5.12,kg,2.998
5084,41.95,3.50 /kg,Pienso de buey para perro Medium Maxi Ultima 12 kg.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=192, 12 kg.,3.5,kg,11.986
5085,2.45,6.12 /kg,Comida humeda seleccion carnes mixtas en salsa para perro Cesar pack de 4 unidades de 100 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=192, 4 unidades de 100 g.,6.12,kg,0.4
5086,7.65,5.10 /kg,Pienso de pavo y cereales para gato adulto de interior Purina ONE Bifensis 1.5 Kg,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=192,,5.1,kg,1.5
5087,1.18,2.95 /kg,Bolsas para Gatos Pack de 4x100 gr Trocitos de Pescado,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=192,,2.95,kg,0.4
5088,2.35,1.17 /ud,Multicroquetas para Gato 2 Kg. Carrefour,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=192, 2 Kg. Carrefour,1.17,ud,2.009
5089,1.79,44.75 /kg,Bocaditos de carne de pate higado para gato Vitakraft Yums 40 g.,https://www.carrefour.es/supermercado/mascotas/cat20007/c?offset=192, 40 g.,44.75,kg,0.04
